_id,name,cameras,url,dist,duration
5b030468caa322001aacb26f,18th St.,TRUE,https://www.surfline.com/surf-report/18th-st-/5b030468caa322001aacb26f,223,2.6
5b0306938bd590001bf5548b,30th St.,TRUE,https://www.surfline.com/surf-report/30th-st-/5b0306938bd590001bf5548b,227,2.57
5b0336df824315001a1c2931,56th St. ,TRUE,https://www.surfline.com/surf-report/56th-st-/5b0336df824315001a1c2931,230,2.63
5b0347809f631f001a00f0d9,Sherman Ave.,TRUE,https://www.surfline.com/surf-report/sherman-ave-/5b0347809f631f001a00f0d9,234,2.7
5b0348834a274e001a11e4bf,Prescott Rd.,TRUE,https://www.surfline.com/surf-report/prescott-rd-/5b0348834a274e001a11e4bf,234,2.7
5b03095ee967b4001b33027f,34th St.,TRUE,https://www.surfline.com/surf-report/34th-st-/5b03095ee967b4001b33027f,240,2.7
5bd1fab3ce4adf00012a4642,35th St. North,FALSE,https://www.surfline.com/surf-report/35th-st-north/5bd1fab3ce4adf00012a4642,240,2.7
5842041f4e65fad6a7708b5c,36th Street to 42nd Street,FALSE,https://www.surfline.com/surf-report/36th-street-to-42nd-street/5842041f4e65fad6a7708b5c,240,2.7
5bd1f9e1fefe530001380b95,35th St. East,FALSE,https://www.surfline.com/surf-report/35th-st-east/5bd1f9e1fefe530001380b95,240,2.7
5b030e7c7853b7001a901b2c,57th St.,TRUE,https://www.surfline.com/surf-report/57th-st-/5b030e7c7853b7001a901b2c,241,2.72
584204214e65fad6a7709c84,Avalon 10-14th Street,FALSE,https://www.surfline.com/surf-report/avalon-10-14th-street/584204214e65fad6a7709c84,249,2.81
5842041f4e65fad6a7708b5e,26th to 30th Street Pier,FALSE,https://www.surfline.com/surf-report/26th-to-30th-street-pier/5842041f4e65fad6a7708b5e,248,2.76
5842041f4e65fad6a7708b5f,Nun's Beach,FALSE,https://www.surfline.com/surf-report/nun-s-beach/5842041f4e65fad6a7708b5f,255,2.87
5842041f4e65fad6a7708b61,2nd St. to 10th St.,FALSE,https://www.surfline.com/surf-report/2nd-st-to-10th-st-/5842041f4e65fad6a7708b61,261,2.92
5842041f4e65fad6a7708b60,Rambler Road,FALSE,https://www.surfline.com/surf-report/rambler-road/5842041f4e65fad6a7708b60,264,2.95
5b0335c7e967b4001b33028f,Diamond Beach,TRUE,https://www.surfline.com/surf-report/diamond-beach/5b0335c7e967b4001b33028f,269,2.98
5842041f4e65fad6a7708b63,The Rocks,FALSE,https://www.surfline.com/surf-report/the-rocks/5842041f4e65fad6a7708b63,270,2.99
5842041f4e65fad6a7708b65,Poverty Beach,FALSE,https://www.surfline.com/surf-report/poverty-beach/5842041f4e65fad6a7708b65,268,3.01
5842041f4e65fad6a7708b64,Queen Street,FALSE,https://www.surfline.com/surf-report/queen-street/5842041f4e65fad6a7708b64,267,2.95
5842041f4e65fad6a7708b62,Stockton Avenue,FALSE,https://www.surfline.com/surf-report/stockton-avenue/5842041f4e65fad6a7708b62,268,2.96
5842041f4e65fad6a7708b67,Grant Street Beach,FALSE,https://www.surfline.com/surf-report/grant-street-beach/5842041f4e65fad6a7708b67,267,2.98
5842041f4e65fad6a7708b66,Broadway Beach,FALSE,https://www.surfline.com/surf-report/broadway-beach/5842041f4e65fad6a7708b66,269,2.99
5842041f4e65fad6a7708b68,The Cove,TRUE,https://www.surfline.com/surf-report/the-cove/5842041f4e65fad6a7708b68,270,3
5842041f4e65fad6a77089fb,Breezy Point,FALSE,https://www.surfline.com/surf-report/breezy-point/5842041f4e65fad6a77089fb,44,0.96
5842041f4e65fad6a7708852,90th St. Rockaways,TRUE,https://www.surfline.com/surf-report/90th-st-rockaways/5842041f4e65fad6a7708852,34,0.82
5842041f4e65fad6a77089f8,84th Street,FALSE,https://www.surfline.com/surf-report/84th-street/5842041f4e65fad6a77089f8,34,0.83
584204214e65fad6a7709d0a,77th St. Rockaways,TRUE,https://www.surfline.com/surf-report/77th-st-rockaways/584204214e65fad6a7709d0a,35,0.84
5842041f4e65fad6a77089fd,30th - 39th Streets,FALSE,https://www.surfline.com/surf-report/30th-39th-streets/5842041f4e65fad6a77089fd,33,0.84
584204214e65fad6a7709d21,"West End, Long Beach",TRUE,https://www.surfline.com/surf-report/west-end-long-beach/584204214e65fad6a7709d21,36,0.88
5842041f4e65fad6a77089f5,Laurelton Blvd.,FALSE,https://www.surfline.com/surf-report/laurelton-blvd-/5842041f4e65fad6a77089f5,38,0.94
5842041f4e65fad6a7708850,Lincoln Blvd.,TRUE,https://www.surfline.com/surf-report/lincoln-blvd-/5842041f4e65fad6a7708850,40,1.02
58dd748982d034001252e3dc,Pacific Blvd. ,TRUE,https://www.surfline.com/surf-report/pacific-blvd-/58dd748982d034001252e3dc,62,0.99
5842041f4e65fad6a77089e2,Lido Beach,TRUE,https://www.surfline.com/surf-report/lido-beach/5842041f4e65fad6a77089e2,59,0.92
5842041f4e65fad6a77089ee,"West End, Jones Beach",FALSE,https://www.surfline.com/surf-report/west-end-jones-beach/5842041f4e65fad6a77089ee,58,0.9
5842041f4e65fad6a77089e4,Gilgo Beach,FALSE,https://www.surfline.com/surf-report/gilgo-beach/5842041f4e65fad6a77089e4,70,0.99
5842041f4e65fad6a77089e5,Robert Moses,FALSE,https://www.surfline.com/surf-report/robert-moses/5842041f4e65fad6a77089e5,85,1.19
5b2bd450dccc83001b2945d1,Fair Harbor,TRUE,https://www.surfline.com/surf-report/fair-harbor/5b2bd450dccc83001b2945d1,89,1.44
5842041f4e65fad6a77089e6,Fire Island,FALSE,https://www.surfline.com/surf-report/fire-island/5842041f4e65fad6a77089e6,93,1.68
5842041f4e65fad6a77089e8,Cupsogue,FALSE,https://www.surfline.com/surf-report/cupsogue/5842041f4e65fad6a77089e8,130,1.86
584204214e65fad6a7709d07,Dune Rd. West,TRUE,https://www.surfline.com/surf-report/dune-rd-west/584204214e65fad6a7709d07,127,1.74
5842041f4e65fad6a77089f7,K Road,FALSE,https://www.surfline.com/surf-report/k-road/5842041f4e65fad6a77089f7,135,1.71
5842041f4e65fad6a77089f3,The Bowl,FALSE,https://www.surfline.com/surf-report/the-bowl/5842041f4e65fad6a77089f3,135,1.73
584204204e65fad6a770945d,Coopers Beach,FALSE,https://www.surfline.com/surf-report/coopers-beach/584204204e65fad6a770945d,142,1.8
5842041f4e65fad6a77089ea,Flys,FALSE,https://www.surfline.com/surf-report/flys/5842041f4e65fad6a77089ea,145,1.83
584204204e65fad6a7709682,East Hampton Beach,FALSE,https://www.surfline.com/surf-report/east-hampton-beach/584204204e65fad6a7709682,159,2.11
5842041f4e65fad6a77089f4,Main Beach,FALSE,https://www.surfline.com/surf-report/main-beach/5842041f4e65fad6a77089f4,160,2.1
59e4fcf7149cf2001b850f34,Hither Hills State Park,TRUE,https://www.surfline.com/surf-report/hither-hills-state-park/59e4fcf7149cf2001b850f34,176,2.36
5842041f4e65fad6a770884f,Park Line,TRUE,https://www.surfline.com/surf-report/park-line/5842041f4e65fad6a770884f,177,2.36
5842041f4e65fad6a77089f6,Terrace,TRUE,https://www.surfline.com/surf-report/terrace/5842041f4e65fad6a77089f6,184,2.47
5842041f4e65fad6a77089f1,Poles,FALSE,https://www.surfline.com/surf-report/poles/5842041f4e65fad6a77089f1,186,2.52
5842041f4e65fad6a77089ec,Ditch Plains,FALSE,https://www.surfline.com/surf-report/ditch-plains/5842041f4e65fad6a77089ec,186,2.5
5842041f4e65fad6a77089eb,Trailer Park,FALSE,https://www.surfline.com/surf-report/trailer-park/5842041f4e65fad6a77089eb,186,2.53
5842041f4e65fad6a7708ddc,Misquamicut State Beach,FALSE,https://www.surfline.com/surf-report/misquamicut-state-beach/5842041f4e65fad6a7708ddc,230,2.75
5842041f4e65fad6a7708e40,Matunuck,TRUE,https://www.surfline.com/surf-report/matunuck/5842041f4e65fad6a7708e40,258,2.98
589a447b904aae00147f95e0,Point Judith North,FALSE,https://www.surfline.com/surf-report/point-judith-north/589a447b904aae00147f95e0,269,3.13
5842041f4e65fad6a77089cd,Monahan's - Narragansett,FALSE,https://www.surfline.com/surf-report/monahan-s-narragansett/5842041f4e65fad6a77089cd,265,3.06
5842041f4e65fad6a77089cb,Point Judith,TRUE,https://www.surfline.com/surf-report/point-judith/5842041f4e65fad6a77089cb,270,3.14
5842041f4e65fad6a770884e,Narragansett,FALSE,https://www.surfline.com/surf-report/narragansett/5842041f4e65fad6a770884e,265,3.07
5842041f4e65fad6a77089ce,Ruggles - Newport,FALSE,https://www.surfline.com/surf-report/ruggles-newport/5842041f4e65fad6a77089ce,290,3.42
5842041f4e65fad6a77089d0,First Beach,FALSE,https://www.surfline.com/surf-report/first-beach/5842041f4e65fad6a77089d0,289,3.39
5842041f4e65fad6a77089d4,Second Beach,FALSE,https://www.surfline.com/surf-report/second-beach/5842041f4e65fad6a77089d4,294,3.44
5b294eab3e2942001a8a0b2a,Head of the Meadow Beach,FALSE,https://www.surfline.com/surf-report/head-of-the-meadow-beach/5b294eab3e2942001a8a0b2a,513,5.46
584204204e65fad6a77099a1,Marconi Beach,FALSE,https://www.surfline.com/surf-report/marconi-beach/584204204e65fad6a77099a1,496,5.24
584204204e65fad6a770999e,Nauset Light Beach,FALSE,https://www.surfline.com/surf-report/nauset-light-beach/584204204e65fad6a770999e,489,5.16
584204204e65fad6a770999f,Coast Guard Beach,FALSE,https://www.surfline.com/surf-report/coast-guard-beach/584204204e65fad6a770999f,488,5.13
5842041f4e65fad6a77089d2,Cape Cod,FALSE,https://www.surfline.com/surf-report/cape-cod/5842041f4e65fad6a77089d2,483,5.09
584204204e65fad6a77099a0,Nauset Beach,FALSE,https://www.surfline.com/surf-report/nauset-beach/584204204e65fad6a77099a0,483,5.12
5842041f4e65fad6a7708e34,Nantucket,TRUE,https://www.surfline.com/surf-report/nantucket/5842041f4e65fad6a7708e34,501,7.1
5842041f4e65fad6a7708e33,Martha's Vineyard,FALSE,https://www.surfline.com/surf-report/martha-s-vineyard/5842041f4e65fad6a7708e33,465,5.63
5a1f05fa0f87fe001a0c70da,Good Harbor Beach,FALSE,https://www.surfline.com/surf-report/good-harbor-beach/5a1f05fa0f87fe001a0c70da,410,4.34
5bda246253479f0001e1d7bb,Lynn Beach,TRUE,https://www.surfline.com/surf-report/lynn-beach/5bda246253479f0001e1d7bb,372,4.12
5a1ef708aa1aea001b27be37,Nahant Beach,FALSE,https://www.surfline.com/surf-report/nahant-beach/5a1ef708aa1aea001b27be37,373,4.14
59a5ee7d88c219001207e53a,Winthrop Jetty,FALSE,https://www.surfline.com/surf-report/winthrop-jetty/59a5ee7d88c219001207e53a,347,3.77
5842041f4e65fad6a77089d1,Nantasket Beach,FALSE,https://www.surfline.com/surf-report/nantasket-beach/5842041f4e65fad6a77089d1,384,4.26
5842041f4e65fad6a77089d3,Egypt Beach,FALSE,https://www.surfline.com/surf-report/egypt-beach/5842041f4e65fad6a77089d3,399,4.37
5842041f4e65fad6a77089d6,Straws Point,FALSE,https://www.surfline.com/surf-report/straws-point/5842041f4e65fad6a77089d6,427,4.63
5842041f4e65fad6a77089da,Sawyer's Beach,FALSE,https://www.surfline.com/surf-report/sawyer-s-beach/5842041f4e65fad6a77089da,424,4.55
5842041f4e65fad6a77089db,Rye on the Rocks / 5-0's,FALSE,https://www.surfline.com/surf-report/rye-on-the-rocks-5-0-s/5842041f4e65fad6a77089db,423,4.53
5842041f4e65fad6a77089d5,Fox Hill,FALSE,https://www.surfline.com/surf-report/fox-hill/5842041f4e65fad6a77089d5,422,4.52
5842041f4e65fad6a77089d7,Plaice Cove,FALSE,https://www.surfline.com/surf-report/plaice-cove/5842041f4e65fad6a77089d7,419,4.48
5a1c910b0f87fe001a0c70d8,The Wall North ,TRUE,https://www.surfline.com/surf-report/the-wall-north-/5a1c910b0f87fe001a0c70d8,420,4.47
5842041f4e65fad6a77089e9,The Wall,TRUE,https://www.surfline.com/surf-report/the-wall/5842041f4e65fad6a77089e9,419,4.45
5842041f4e65fad6a77089d9,The Main Beach,FALSE,https://www.surfline.com/surf-report/the-main-beach/5842041f4e65fad6a77089d9,416,4.41
5842041f4e65fad6a770884a,Seabrook,FALSE,https://www.surfline.com/surf-report/seabrook/5842041f4e65fad6a770884a,414,4.36
5842041f4e65fad6a77089e3,Long Sands Beach,TRUE,https://www.surfline.com/surf-report/long-sands-beach/5842041f4e65fad6a77089e3,450,4.69
5a1f2b400f87fe001a0c70db,York Beach,TRUE,https://www.surfline.com/surf-report/york-beach/5a1f2b400f87fe001a0c70db,452,4.73
5842041f4e65fad6a77089cf,Short Sands Beach,FALSE,https://www.surfline.com/surf-report/short-sands-beach/5842041f4e65fad6a77089cf,452,4.73
5842041f4e65fad6a77089ca,Ogunquit,FALSE,https://www.surfline.com/surf-report/ogunquit/5842041f4e65fad6a77089ca,457,4.8
5bda1f9f815c8500017022bf,Moody Point,TRUE,https://www.surfline.com/surf-report/moody-point/5bda1f9f815c8500017022bf,462,4.91
5842041f4e65fad6a77089dd,Wells Beach,FALSE,https://www.surfline.com/surf-report/wells-beach/5842041f4e65fad6a77089dd,469,4.89
5842041f4e65fad6a77089e0,Gooch's Beach,FALSE,https://www.surfline.com/surf-report/gooch-s-beach/5842041f4e65fad6a77089e0,478,5.04
584204214e65fad6a7709c6f,Fortunes Rock,FALSE,https://www.surfline.com/surf-report/fortunes-rock/584204214e65fad6a7709c6f,493,5.21
5842041f4e65fad6a77089df,Old Orchard Beach,TRUE,https://www.surfline.com/surf-report/old-orchard-beach/5842041f4e65fad6a77089df,497,5.15
5842041f4e65fad6a77089de,Scarborough Beach State Park,FALSE,https://www.surfline.com/surf-report/scarborough-beach-state-park/5842041f4e65fad6a77089de,512,5.33
5842041f4e65fad6a77089dc,Higgins Beach,FALSE,https://www.surfline.com/surf-report/higgins-beach/5842041f4e65fad6a77089dc,512,5.33
584204204e65fad6a77099d6,Popham Beach,FALSE,https://www.surfline.com/surf-report/popham-beach/584204204e65fad6a77099d6,589,6.16
