spot_id,name,lat,lon,url,duration,duration_text
5b03548e4a274e001a11e4c0,📸Lavenia Ave.,39.6114410903243,-74.19962795547798,https://www.surfline.com/surf-report/lavenia-ave-/5b03548e4a274e001a11e4c0,2.19,2h
5b215f6d59c0e0001b0618a9,📸Spray Beach,39.576784061942895,-74.2247056345117,https://www.surfline.com/surf-report/spray-beach/5b215f6d59c0e0001b0618a9,2.28,2h
5842041f4e65fad6a7708a0f,Holyoke,39.552472,-74.243439,https://www.surfline.com/surf-report/holyoke/5842041f4e65fad6a7708a0f,2.35,2h
5842041f4e65fad6a7708a0e,The Wooden Jetty,39.531319,-74.26325200000002,https://www.surfline.com/surf-report/the-wooden-jetty/5842041f4e65fad6a7708a0e,2.39,2h
5842041f4e65fad6a7708a0d,14th Street North,39.413485,-74.35476,https://www.surfline.com/surf-report/14th-street-north/5842041f4e65fad6a7708a0d,2.63,3h
58bdecc682d034001252e3d3,📸Seaside Road,39.37854673852825,-74.39923167228699,https://www.surfline.com/surf-report/seaside-road/58bdecc682d034001252e3d3,2.6,3h
5842041f4e65fad6a7708a0b,Brigantine Jetty,39.37274173278517,-74.40453645224774,https://www.surfline.com/surf-report/brigantine-jetty/5842041f4e65fad6a7708a0b,2.61,3h
5842041f4e65fad6a7708a06,Crystals,39.36353,-74.40873,https://www.surfline.com/surf-report/crystals/5842041f4e65fad6a7708a06,2.61,3h
5842041f4e65fad6a7708a0a,States Avenue,39.359297514410855,-74.41683490066856,https://www.surfline.com/surf-report/states-avenue/5842041f4e65fad6a7708a0a,2.57,3h
5842041f4e65fad6a7708a0c,South Carolina Avenue,39.356505,-74.42263,https://www.surfline.com/surf-report/south-carolina-avenue/5842041f4e65fad6a7708a0c,2.55,3h
5842041f4e65fad6a7708a09,Ventnor Pier,39.336276,-74.477824,https://www.surfline.com/surf-report/ventnor-pier/5842041f4e65fad6a7708a09,2.53,3h
5842041f4e65fad6a7708a08,📸Margate Pier Northside,39.327688,-74.495239,https://www.surfline.com/surf-report/margate-pier-northside/5842041f4e65fad6a7708a08,2.59,3h
5842041f4e65fad6a7708b5d,Sumner Avenue,39.321896,-74.506191,https://www.surfline.com/surf-report/sumner-avenue/5842041f4e65fad6a7708b5d,2.59,3h
5842041f4e65fad6a7708a07,32nd Street,39.31443,-74.51863,https://www.surfline.com/surf-report/32nd-street/5842041f4e65fad6a7708a07,2.62,3h
5842041f4e65fad6a7708b5a,📸North Street to 3rd Street Jetty,39.283817,-74.55599000000002,https://www.surfline.com/surf-report/north-street-to-3rd-street-jetty/5842041f4e65fad6a7708b5a,2.65,3h
5842041f4e65fad6a7708858,📸1st St.,39.27998864541564,-74.5595419406891,https://www.surfline.com/surf-report/1st-st-/5842041f4e65fad6a7708858,2.64,3h
5afdee5284d976001b68123a,📸5th St.,39.27912888122484,-74.5608324175904,https://www.surfline.com/surf-report/5th-st-/5afdee5284d976001b68123a,2.63,3h
5842041f4e65fad6a7708b5b,7th Street,39.276101,-74.56708499999998,https://www.surfline.com/surf-report/7th-street/5842041f4e65fad6a7708b5b,2.62,3h
5aff31a7f7fc66001bd15a34,📸9th St. ,39.274154402581395,-74.57060970284141,https://www.surfline.com/surf-report/9th-st-/5aff31a7f7fc66001bd15a34,2.62,3h
5b02fe338bd590001bf55485,📸10th St. Overview,39.27401001932451,-74.57324975560897,https://www.surfline.com/surf-report/10th-st-overview/5b02fe338bd590001bf55485,2.6,3h
5aff36d34c56c8001a4660bb,📸10th St. ,39.27399864379178,-74.57325979971709,https://www.surfline.com/surf-report/10th-st-/5aff36d34c56c8001a4660bb,2.62,3h
5b02ff07b383ab001aa8cff3,11th St.,39.27303224775322,-74.57477497644568,https://www.surfline.com/surf-report/11th-st-/5b02ff07b383ab001aa8cff3,2.6,3h
5bd0d3380639100001e89b2c,📸14th Street,39.27089432366001,-74.58040952682495,https://www.surfline.com/surf-report/14th-street/5bd0d3380639100001e89b2c,2.61,3h
5b030468caa322001aacb26f,📸18th St.,39.267014588413296,-74.58580939441974,https://www.surfline.com/surf-report/18th-st-/5b030468caa322001aacb26f,2.62,3h
5b0306938bd590001bf5548b,📸30th St.,39.25425584365545,-74.6029192177204,https://www.surfline.com/surf-report/30th-st-/5b0306938bd590001bf5548b,2.61,3h
5b0336df824315001a1c2931,📸56th St. ,39.22271036008421,-74.63430841436002,https://www.surfline.com/surf-report/56th-st-/5b0336df824315001a1c2931,2.67,3h
5b0347809f631f001a00f0d9,📸Sherman Ave.,39.19318938537776,-74.6541044415365,https://www.surfline.com/surf-report/sherman-ave-/5b0347809f631f001a00f0d9,2.72,3h
5b0348834a274e001a11e4bf,📸Prescott Rd.,39.19192617060242,-74.65606802331547,https://www.surfline.com/surf-report/prescott-rd-/5b0348834a274e001a11e4bf,2.72,3h
5b03095ee967b4001b33027f,📸34th St.,39.15926332984506,-74.68544933713662,https://www.surfline.com/surf-report/34th-st-/5b03095ee967b4001b33027f,2.74,3h
5bd1fab3ce4adf00012a4642,35th St. North,39.158908519956654,-74.68619585037231,https://www.surfline.com/surf-report/35th-st-north/5bd1fab3ce4adf00012a4642,2.72,3h
5842041f4e65fad6a7708b5c,36th Street to 42nd Street,39.15774,-74.68639,https://www.surfline.com/surf-report/36th-street-to-42nd-street/5842041f4e65fad6a7708b5c,2.71,3h
5bd1f9e1fefe530001380b95,35th St. East,39.15867558439592,-74.68760132789613,https://www.surfline.com/surf-report/35th-st-east/5bd1f9e1fefe530001380b95,2.72,3h
5b030e7c7853b7001a901b2c,📸57th St.,39.1438443349055,-74.69722423943323,https://www.surfline.com/surf-report/57th-st-/5b030e7c7853b7001a901b2c,2.74,3h
584204214e65fad6a7709c84,Avalon 10-14th Street,39.104,-74.705,https://www.surfline.com/surf-report/avalon-10-14th-street/584204214e65fad6a7709c84,2.83,3h
5842041f4e65fad6a7708b5e,26th to 30th Street Pier,39.093673,-74.71653,https://www.surfline.com/surf-report/26th-to-30th-street-pier/5842041f4e65fad6a7708b5e,2.8,3h
